TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC,TimeEDT
1:07 AM,46.4,44.6,93,29.63,1.0,West,3.5,-,,,Overcast,260,2013-02-27 06:07:00,
1:51 AM,45.0,43.0,93,29.64,1.0,WSW,9.2,-,,,Overcast,250,2013-02-27 06:51:00,
2:51 AM,44.1,43.0,96,29.65,1.0,WSW,8.1,-,,,Overcast,240,2013-02-27 07:51:00,
3:17 AM,44.6,42.8,93,29.63,1.0,SW,8.1,21.9,,,Mostly Cloudy,230,2013-02-27 08:17:00,
3:51 AM,44.1,42.1,93,29.63,1.0,SW,10.4,-,,,Mostly Cloudy,230,2013-02-27 08:51:00,
4:29 AM,44.6,41.0,87,29.65,9.0,WSW,15.0,21.9,,,Overcast,240,2013-02-27 09:29:00,
4:51 AM,44.1,39.9,85,29.65,9.0,WSW,6.9,-,,,Overcast,250,2013-02-27 09:51:00,
5:51 AM,43.0,39.0,86,29.68,10.0,West,5.8,-,,,Mostly Cloudy,260,2013-02-27 10:51:00,
6:51 AM,43.0,39.0,86,29.7,10.0,WSW,9.2,-,,,Mostly Cloudy,250,2013-02-27 11:51:00,
7:51 AM,43.0,39.9,89,29.73,10.0,WSW,5.8,-,,,Mostly Cloudy,240,2013-02-27 12:51:00,
8:51 AM,45.0,39.0,80,29.77,10.0,West,12.7,18.4,,,Mostly Cloudy,280,2013-02-27 13:51:00,
9:23 AM,46.4,39.2,76,29.78,10.0,WSW,9.2,-,,,Scattered Clouds,240,2013-02-27 14:23:00,
9:51 AM,48.0,39.0,71,29.77,10.0,West,9.2,-,,,Scattered Clouds,280,2013-02-27 14:51:00,
10:51 AM,52.0,37.9,59,29.78,10.0,WSW,10.4,-,,,Scattered Clouds,250,2013-02-27 15:51:00,
11:51 AM,53.1,34.0,48,29.77,10.0,West,12.7,16.1,,,Scattered Clouds,280,2013-02-27 16:51:00,
12:51 PM,55.9,35.1,45,29.76,10.0,West,9.2,24.2,,,Scattered Clouds,270,2013-02-27 17:51:00,
1:51 PM,57.0,37.0,47,29.73,10.0,WSW,12.7,16.1,,,Scattered Clouds,240,2013-02-27 18:51:00,
2:51 PM,57.9,35.1,42,29.73,10.0,West,9.2,-,,,Scattered Clouds,270,2013-02-27 19:51:00,
3:51 PM,59.0,37.0,44,29.72,10.0,SW,15.0,20.7,,,Mostly Cloudy,230,2013-02-27 20:51:00,
4:51 PM,57.9,37.0,46,29.72,10.0,SW,12.7,23.0,,,Scattered Clouds,220,2013-02-27 21:51:00,
5:51 PM,54.0,37.0,53,29.73,10.0,WSW,12.7,-,,,Scattered Clouds,240,2013-02-27 22:51:00,
6:51 PM,50.0,37.0,61,29.74,10.0,SW,9.2,-,,,Scattered Clouds,230,2013-02-27 23:51:00,
7:51 PM,46.0,37.0,71,29.74,10.0,WSW,5.8,-,,,Scattered Clouds,240,2013-02-28 00:51:00,
8:51 PM,46.0,36.0,68,29.73,10.0,SW,6.9,-,,,Partly Cloudy,230,2013-02-28 01:51:00,
9:51 PM,44.1,36.0,73,29.73,10.0,WSW,6.9,-,,,Partly Cloudy,240,2013-02-28 02:51:00,
10:51 PM,45.0,37.0,74,29.73,10.0,SW,4.6,-,,,Partly Cloudy,230,2013-02-28 03:51:00,
11:51 PM,45.0,37.0,74,29.7,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-02-28 04:51:00,
12:51 AM,43.0,37.0,80,29.71,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-02-28 05:51:00,
1:51 AM,39.9,36.0,86,29.73,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-02-28 06:51:00,
3:51 AM,37.9,35.1,89,29.7,10.0,SW,3.5,-,,,Partly Cloudy,230,2013-02-28 08:51:00,
4:51 AM,37.0,34.0,89,29.72,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-02-28 09:51:00,
5:51 AM,36.0,34.0,93,29.74,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-02-28 10:51:00,
6:51 AM,39.0,35.1,86,29.75,10.0,West,3.5,-,,,Mostly Cloudy,270,2013-02-28 11:51:00,
7:51 AM,41.0,34.0,76,29.76,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-02-28 12:51:00,
8:51 AM,42.8,33.8,70,29.77,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-02-28 13:51:00,
9:51 AM,42.8,32.0,66,29.77,10.0,West,4.6,-,,,Mostly Cloudy,270,2013-02-28 14:51:00,
10:51 AM,45.0,30.0,56,29.77,10.0,Variable,4.6,-,,,Mostly Cloudy,0,2013-02-28 15:51:00,
11:51 AM,46.9,28.9,50,29.77,10.0,WNW,9.2,-,,,Overcast,300,2013-02-28 16:51:00,
12:51 PM,46.9,27.0,46,29.75,10.0,West,10.4,-,,,Mostly Cloudy,270,2013-02-28 17:51:00,
1:51 PM,46.9,27.0,46,29.74,10.0,Variable,6.9,17.3,,,Mostly Cloudy,0,2013-02-28 18:51:00,
2:51 PM,46.9,26.1,44,29.74,10.0,West,8.1,-,,,Mostly Cloudy,270,2013-02-28 19:51:00,
3:51 PM,48.0,23.0,37,29.75,10.0,West,10.4,19.6,,,Mostly Cloudy,270,2013-02-28 20:51:00,
4:51 PM,46.9,24.1,41,29.77,10.0,WNW,10.4,-,,,Mostly Cloudy,300,2013-02-28 21:51:00,
5:51 PM,46.0,25.0,44,29.78,10.0,Variable,5.8,-,,,Mostly Cloudy,0,2013-02-28 22:51:00,
6:51 PM,42.1,25.0,51,29.8,10.0,West,3.5,-,,,Partly Cloudy,270,2013-02-28 23:51:00,
7:51 PM,41.0,25.0,53,29.82,10.0,West,4.6,-,,,Partly Cloudy,280,2013-03-01 00:51:00,
8:51 PM,39.9,25.0,55,29.83,10.0,West,3.5,-,,,Partly Cloudy,280,2013-03-01 01:51:00,
9:51 PM,37.0,25.0,62,29.86,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-01 02:51:00,
10:51 PM,36.0,25.0,64,29.85,10.0,NW,3.5,-,,,Partly Cloudy,320,2013-03-01 03:51:00,
11:51 PM,33.1,26.1,75,29.86,10.0,NNW,3.5,-,,,Partly Cloudy,330,2013-03-01 04:51:00,
12:51 AM,36.0,25.0,64,29.86,10.0,WNW,3.5,-,,,Partly Cloudy,300,2013-03-01 05:51:00,
1:51 AM,34.0,25.0,70,29.86,10.0,West,3.5,-,,,Partly Cloudy,260,2013-03-01 06:51:00,
2:51 AM,28.9,24.1,82,29.85,10.0,WSW,5.8,-,,,Partly Cloudy,240,2013-03-01 07:51:00,
3:51 AM,30.0,25.0,82,29.85,10.0,WSW,5.8,-,,,Partly Cloudy,240,2013-03-01 08:51:00,
4:51 AM,28.9,25.0,85,29.87,10.0,SW,4.6,-,,,Partly Cloudy,230,2013-03-01 09:51:00,
5:51 AM,30.0,25.0,82,29.87,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-01 10:51:00,
6:51 AM,28.0,25.0,88,29.88,10.0,SW,3.5,-,,,Scattered Clouds,230,2013-03-01 11:51:00,
7:51 AM,32.0,27.0,82,29.89,10.0,SW,4.6,-,,,Scattered Clouds,230,2013-03-01 12:51:00,
8:51 AM,39.9,28.0,63,29.88,10.0,Variable,6.9,-,,,Scattered Clouds,0,2013-03-01 13:51:00,
9:51 AM,45.0,26.1,48,29.88,10.0,WNW,10.4,-,,,Scattered Clouds,300,2013-03-01 14:51:00,
10:51 AM,46.9,25.0,42,29.87,10.0,Variable,5.8,-,,,Scattered Clouds,0,2013-03-01 15:51:00,
11:51 AM,46.9,25.0,42,29.88,10.0,NW,8.1,-,,,Mostly Cloudy,320,2013-03-01 16:51:00,
12:51 PM,46.9,25.0,42,29.86,10.0,Variable,6.9,-,,,Overcast,0,2013-03-01 17:51:00,
1:51 PM,46.0,25.0,44,29.85,10.0,WNW,10.4,17.3,,,Overcast,300,2013-03-01 18:51:00,
2:51 PM,45.0,25.0,46,29.85,10.0,NW,8.1,-,,,Overcast,310,2013-03-01 19:51:00,
3:51 PM,45.0,26.1,48,29.85,10.0,Variable,6.9,-,,,Overcast,0,2013-03-01 20:51:00,
4:51 PM,45.0,26.1,48,29.86,10.0,Variable,6.9,-,,,Overcast,0,2013-03-01 21:51:00,
5:51 PM,44.1,26.1,49,29.87,10.0,West,3.5,-,,,Overcast,270,2013-03-01 22:51:00,
6:51 PM,43.0,27.0,53,29.89,10.0,Calm,Calm,-,,,Overcast,0,2013-03-01 23:51:00,
7:51 PM,43.0,27.0,53,29.91,10.0,Calm,Calm,-,,,Overcast,0,2013-03-02 00:51:00,
8:51 PM,43.0,27.0,53,29.91,10.0,Calm,Calm,-,,,Overcast,0,2013-03-02 01:51:00,
9:51 PM,42.1,25.0,51,29.91,10.0,Variable,3.5,-,,,Overcast,0,2013-03-02 02:51:00,
10:51 PM,41.0,23.0,49,29.91,10.0,Variable,4.6,-,,,Mostly Cloudy,0,2013-03-02 03:51:00,
11:51 PM,36.0,24.1,62,29.91,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-02 04:51:00,
12:51 AM,34.0,24.1,67,29.9,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-03-02 05:51:00,
1:51 AM,32.0,24.1,73,29.92,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-03-02 06:51:00,
2:51 AM,30.0,24.1,79,29.9,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-03-02 07:51:00,
3:51 AM,28.9,23.0,78,29.89,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-02 08:51:00,
4:51 AM,28.9,24.1,82,29.89,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-02 09:51:00,
5:51 AM,27.0,23.0,85,29.88,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-02 10:51:00,
6:51 AM,27.0,24.1,89,29.9,10.0,SW,4.6,-,,,Mostly Cloudy,230,2013-03-02 11:51:00,
7:51 AM,30.9,26.1,82,29.91,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-02 12:51:00,
8:51 AM,35.1,28.0,76,29.91,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-02 13:51:00,
9:51 AM,41.0,26.1,55,29.89,10.0,Variable,5.8,-,,,Mostly Cloudy,0,2013-03-02 14:51:00,
10:51 AM,44.1,24.1,45,29.88,10.0,West,5.8,-,,,Mostly Cloudy,280,2013-03-02 15:51:00,
11:51 AM,45.0,23.0,42,29.86,10.0,North,6.9,-,,,Mostly Cloudy,350,2013-03-02 16:51:00,
12:51 PM,46.0,21.9,39,29.84,10.0,NW,9.2,-,,,Mostly Cloudy,320,2013-03-02 17:51:00,
1:51 PM,46.0,21.9,39,29.83,10.0,Variable,4.6,-,,,Mostly Cloudy,0,2013-03-02 18:51:00,
2:51 PM,46.0,23.0,40,29.83,10.0,WNW,8.1,-,,,Mostly Cloudy,300,2013-03-02 19:51:00,
3:51 PM,45.0,23.0,42,29.82,10.0,Variable,3.5,-,,,Mostly Cloudy,0,2013-03-02 20:51:00,
4:51 PM,45.0,23.0,42,29.82,10.0,Variable,5.8,-,,,Mostly Cloudy,0,2013-03-02 21:51:00,
5:51 PM,43.0,23.0,45,29.84,10.0,NNE,5.8,-,,,Mostly Cloudy,20,2013-03-02 22:51:00,
6:51 PM,42.1,24.1,49,29.86,10.0,Variable,4.6,-,,,Mostly Cloudy,0,2013-03-02 23:51:00,
7:51 PM,39.0,23.0,53,29.88,10.0,North,4.6,-,,,Scattered Clouds,10,2013-03-03 00:51:00,
8:51 PM,37.9,19.0,47,29.91,10.0,Variable,3.5,-,,,Mostly Cloudy,0,2013-03-03 01:51:00,
9:51 PM,35.1,18.0,50,29.92,10.0,NNW,6.9,-,,,Scattered Clouds,330,2013-03-03 02:51:00,
10:51 PM,34.0,17.1,50,29.92,10.0,Variable,3.5,-,,,Partly Cloudy,0,2013-03-03 03:51:00,
11:51 PM,33.1,17.1,52,29.92,10.0,WNW,3.5,-,,,Partly Cloudy,300,2013-03-03 04:51:00,
12:51 AM,32.0,17.1,54,29.91,10.0,NW,3.5,-,,,Scattered Clouds,320,2013-03-03 05:51:00,
1:51 AM,28.9,17.1,61,29.91,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-03-03 06:51:00,
2:51 AM,28.0,17.1,63,29.9,10.0,Calm,Calm,-,,,Scattered Clouds,0,2013-03-03 07:51:00,
3:51 AM,28.0,17.1,63,29.9,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-03 08:51:00,
4:51 AM,28.0,17.1,63,29.91,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-03 09:51:00,
5:51 AM,28.9,19.0,67,29.92,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-03 10:51:00,
6:51 AM,30.2,17.6,60,29.91,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-03 11:51:00,
7:51 AM,32.0,18.0,56,29.94,10.0,Variable,3.5,-,,,Mostly Cloudy,0,2013-03-03 12:51:00,
8:51 AM,35.1,17.1,48,29.94,10.0,North,9.2,-,,,Partly Cloudy,360,2013-03-03 13:51:00,
9:51 AM,37.9,18.0,45,29.93,10.0,Variable,6.9,-,,,Scattered Clouds,0,2013-03-03 14:51:00,
10:51 AM,39.0,18.0,43,29.93,10.0,West,8.1,-,,,Scattered Clouds,270,2013-03-03 15:51:00,
11:51 AM,42.1,19.9,41,29.92,10.0,WNW,6.9,-,,,Mostly Cloudy,290,2013-03-03 16:51:00,
12:51 PM,42.1,18.0,38,29.9,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-03 17:51:00,
1:51 PM,44.1,19.0,37,29.86,10.0,NNW,8.1,17.3,,,Mostly Cloudy,330,2013-03-03 18:51:00,
2:51 PM,44.6,19.4,37,29.84,10.0,WNW,8.1,-,,,Scattered Clouds,290,2013-03-03 19:51:00,
3:51 PM,46.0,19.0,34,29.85,10.0,West,9.2,-,,,Scattered Clouds,270,2013-03-03 20:51:00,
4:51 PM,44.6,19.4,37,29.84,10.0,NW,10.4,17.3,,,Scattered Clouds,320,2013-03-03 21:51:00,
5:51 PM,42.1,19.0,40,29.88,10.0,Variable,4.6,-,,,Scattered Clouds,0,2013-03-03 22:51:00,
6:51 PM,37.9,17.1,43,29.91,10.0,NW,8.1,16.1,,,Scattered Clouds,310,2013-03-03 23:51:00,
7:51 PM,36.0,16.0,44,29.95,10.0,Variable,5.8,17.3,,,Scattered Clouds,0,2013-03-04 00:51:00,
8:51 PM,33.8,15.8,48,29.95,10.0,Variable,4.6,-,,,Partly Cloudy,0,2013-03-04 01:51:00,
9:51 PM,33.1,15.1,48,29.98,10.0,NNW,4.6,-,,,Partly Cloudy,330,2013-03-04 02:51:00,
10:51 PM,30.9,15.1,52,29.98,10.0,Variable,3.5,-,,,Partly Cloudy,0,2013-03-04 03:51:00,
11:51 PM,30.9,14.0,50,29.98,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-04 04:51:00,
12:51 AM,30.0,15.1,54,29.99,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-04 05:51:00,
1:51 AM,28.9,14.0,54,29.99,10.0,Calm,Calm,-,,,Clear,0,2013-03-04 06:51:00,
2:51 AM,28.9,12.0,49,30.0,10.0,Calm,Calm,-,,,Clear,0,2013-03-04 07:51:00,
3:51 AM,28.4,10.4,47,30.0,10.0,Variable,5.8,-,,,Partly Cloudy,0,2013-03-04 08:51:00,
4:51 AM,28.0,10.9,49,30.03,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-04 09:51:00,
5:51 AM,27.0,12.0,53,30.05,10.0,NW,3.5,-,,,Clear,310,2013-03-04 10:51:00,
6:51 AM,26.6,12.2,55,30.07,10.0,West,3.5,-,,,Clear,280,2013-03-04 11:51:00,
7:51 AM,28.9,14.0,54,30.1,10.0,West,4.6,-,,,Clear,280,2013-03-04 12:51:00,
8:51 AM,33.1,14.0,46,30.12,10.0,NW,9.2,-,,,Clear,320,2013-03-04 13:51:00,
9:51 AM,35.1,12.9,40,30.12,10.0,WNW,10.4,25.3,,,Clear,300,2013-03-04 14:51:00,
10:51 AM,37.9,12.9,36,30.11,10.0,West,10.4,16.1,,,Clear,280,2013-03-04 15:51:00,
11:51 AM,39.9,12.0,32,30.09,10.0,WNW,6.9,20.7,,,Partly Cloudy,290,2013-03-04 16:51:00,
12:51 PM,44.6,12.2,27,30.06,10.0,WNW,10.4,-,,,Scattered Clouds,290,2013-03-04 17:51:00,
1:51 PM,46.4,12.2,25,30.04,10.0,West,9.2,18.4,,,Partly Cloudy,280,2013-03-04 18:51:00,
2:51 PM,46.4,12.2,25,30.02,10.0,WNW,10.4,-,,,Partly Cloudy,290,2013-03-04 19:51:00,
3:51 PM,48.9,12.0,23,30.02,10.0,WNW,9.2,-,,,Partly Cloudy,290,2013-03-04 20:51:00,
4:51 PM,50.0,12.9,23,30.02,10.0,Variable,5.8,-,,,Clear,0,2013-03-04 21:51:00,
5:51 PM,46.9,14.0,27,30.05,10.0,West,3.5,-,,,Clear,270,2013-03-04 22:51:00,
6:51 PM,42.1,15.1,34,30.06,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-04 23:51:00,
7:51 PM,37.9,19.0,47,30.06,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-05 00:51:00,
8:51 PM,39.0,17.1,41,30.07,10.0,West,3.5,-,,,Partly Cloudy,260,2013-03-05 01:51:00,
9:51 PM,35.6,17.6,48,30.06,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-05 02:51:00,
10:51 PM,36.0,18.0,48,30.08,10.0,SW,3.5,-,,,Mostly Cloudy,220,2013-03-05 03:51:00,
11:51 PM,37.9,17.1,43,30.07,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-05 04:51:00,
12:51 AM,36.0,23.0,59,30.07,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-05 05:51:00,
2:51 AM,37.9,21.9,53,30.07,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-05 07:51:00,
3:51 AM,37.0,26.1,65,30.07,10.0,Calm,Calm,-,0.0,,Mostly Cloudy,0,2013-03-05 08:51:00,
4:51 AM,37.9,24.1,57,30.08,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-05 09:51:00,
5:51 AM,37.0,24.1,59,30.08,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-05 10:51:00,
6:51 AM,36.0,24.1,62,30.07,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-03-05 11:51:00,
7:51 AM,39.2,23.0,52,30.05,10.0,SSE,4.6,-,,,Mostly Cloudy,150,2013-03-05 12:51:00,
8:51 AM,44.1,23.0,43,30.04,10.0,SSE,5.8,-,,,Mostly Cloudy,160,2013-03-05 13:51:00,
9:51 AM,48.9,25.0,39,30.05,10.0,SW,8.1,-,,,Mostly Cloudy,220,2013-03-05 14:51:00,
10:51 AM,48.9,26.1,41,30.02,10.0,South,4.6,-,,,Overcast,170,2013-03-05 15:51:00,
11:51 AM,48.0,33.1,56,30.01,5.0,SW,10.4,-,0.0,Rain,Light Rain,230,2013-03-05 16:51:00,
12:31 PM,42.8,39.2,87,30.0,2.0,SW,9.2,-,0.0,Rain,Light Rain,220,2013-03-05 17:31:00,
12:38 PM,42.8,39.2,87,29.99,1.5,SW,6.9,-,0.01,Rain,Light Rain,230,2013-03-05 17:38:00,
12:51 PM,43.0,39.9,89,29.99,1.5,SSW,3.5,-,0.01,Rain,Light Rain,210,2013-03-05 17:51:00,
1:51 PM,45.0,42.1,90,29.94,1.5,South,6.9,-,0.06,Rain,Light Rain,180,2013-03-05 18:51:00,
2:11 PM,44.6,42.8,93,29.93,1.5,SSW,5.8,-,0.01,,Light Drizzle,200,2013-03-05 19:11:00,
2:51 PM,44.1,42.1,93,29.92,1.5,South,4.6,-,0.01,Rain,Light Rain,170,2013-03-05 19:51:00,
3:51 PM,45.0,43.0,93,29.9,1.5,SSE,3.5,-,0.02,Rain,Light Rain,150,2013-03-05 20:51:00,
4:37 PM,44.6,42.8,93,29.87,1.5,Calm,Calm,-,0.0,,Light Drizzle,0,2013-03-05 21:37:00,
4:51 PM,45.0,43.0,93,29.88,1.5,Calm,Calm,-,0.03,,Light Drizzle,0,2013-03-05 21:51:00,
5:33 PM,44.6,42.8,93,29.85,1.2,East,3.5,-,0.0,,Light Drizzle,80,2013-03-05 22:33:00,
5:51 PM,45.0,43.0,93,29.85,1.2,East,4.6,-,0.0,,Light Drizzle,80,2013-03-05 22:51:00,
6:35 PM,44.6,42.8,93,29.82,1.2,East,5.8,-,0.0,,Light Drizzle,90,2013-03-05 23:35:00,
6:51 PM,45.0,43.0,93,29.81,1.2,East,8.1,-,0.0,,Light Drizzle,100,2013-03-05 23:51:00,
7:51 PM,45.0,42.1,90,29.76,1.2,East,9.2,-,0.0,,Overcast,90,2013-03-06 00:51:00,
8:24 PM,44.6,42.8,93,29.71,3.0,ESE,13.8,-,,,Overcast,110,2013-03-06 01:24:00,
8:51 PM,44.1,41.0,89,29.68,3.0,East,17.3,-,0.0,Rain,Light Rain,100,2013-03-06 01:51:00,
9:51 PM,43.0,39.9,89,29.65,4.0,ESE,12.7,23.0,0.03,Rain,Light Rain,110,2013-03-06 02:51:00,
10:17 PM,42.8,41.0,93,29.64,2.5,East,8.1,-,0.08,Rain,Rain,100,2013-03-06 03:17:00,
10:51 PM,43.0,41.0,93,29.62,5.0,Variable,6.9,-,0.25,Rain,Light Rain,0,2013-03-06 03:51:00,
11:51 PM,44.1,42.1,93,29.57,5.0,ESE,6.9,-,0.0,,Mostly Cloudy,110,2013-03-06 04:51:00,
12:51 AM,44.1,43.0,96,29.53,4.0,SSE,3.5,-,,,Mostly Cloudy,150,2013-03-06 05:51:00,
1:51 AM,44.1,43.0,96,29.51,2.0,Calm,Calm,-,,,Overcast,0,2013-03-06 06:51:00,
2:51 AM,41.0,39.0,93,29.52,3.0,NW,4.6,-,0.01,Rain,Light Rain,320,2013-03-06 07:51:00,
3:51 AM,39.9,37.0,89,29.54,10.0,NW,8.1,16.1,0.0,Rain,Light Rain,310,2013-03-06 08:51:00,
4:51 AM,39.0,36.0,89,29.57,10.0,WNW,12.7,20.7,0.0,,Mostly Cloudy,300,2013-03-06 09:51:00,
5:51 AM,37.0,33.1,86,29.59,10.0,NW,8.1,23.0,0.0,,Mostly Cloudy,310,2013-03-06 10:51:00,
6:18 AM,37.4,33.8,87,29.6,10.0,WNW,10.4,16.1,,,Overcast,290,2013-03-06 11:18:00,
6:51 AM,37.0,32.0,82,29.61,10.0,WNW,8.1,19.6,,,Overcast,290,2013-03-06 11:51:00,
7:51 AM,37.9,30.0,73,29.63,10.0,WNW,16.1,23.0,0.0,Rain,Light Rain,300,2013-03-06 12:51:00,
8:51 AM,37.9,28.0,68,29.65,10.0,WNW,13.8,28.8,0.0,,Mostly Cloudy,290,2013-03-06 13:51:00,
9:51 AM,39.9,26.1,58,29.65,10.0,WNW,18.4,31.1,,,Mostly Cloudy,290,2013-03-06 14:51:00,
10:51 AM,41.0,25.0,53,29.66,10.0,WNW,21.9,32.2,,,Mostly Cloudy,290,2013-03-06 15:51:00,
11:51 AM,41.0,26.1,55,29.68,10.0,WNW,21.9,34.5,,,Overcast,300,2013-03-06 16:51:00,
12:51 PM,43.0,24.1,47,29.69,10.0,WNW,17.3,28.8,,,Overcast,290,2013-03-06 17:51:00,
1:51 PM,44.1,25.0,47,29.7,10.0,NW,17.3,34.5,,,Mostly Cloudy,320,2013-03-06 18:51:00,
2:51 PM,46.0,27.0,47,29.73,10.0,NW,11.5,31.1,,,Mostly Cloudy,310,2013-03-06 19:51:00,
3:51 PM,46.0,28.9,51,29.77,10.0,NNW,9.2,27.6,,,Mostly Cloudy,330,2013-03-06 20:51:00,
4:51 PM,46.0,30.0,54,29.83,10.0,NNW,13.8,31.1,,,Mostly Cloudy,330,2013-03-06 21:51:00,
5:51 PM,45.0,30.9,58,29.88,10.0,Variable,6.9,21.9,,,Mostly Cloudy,0,2013-03-06 22:51:00,
6:51 PM,45.0,28.9,53,29.93,10.0,NNW,10.4,23.0,,,Mostly Cloudy,340,2013-03-06 23:51:00,
7:51 PM,44.1,28.0,53,29.96,10.0,NNW,12.7,29.9,,,Mostly Cloudy,330,2013-03-07 00:51:00,
8:51 PM,42.1,28.0,58,29.99,10.0,NNW,8.1,-,,,Mostly Cloudy,330,2013-03-07 01:51:00,
9:51 PM,41.0,27.0,57,30.01,10.0,Variable,3.5,16.1,,,Mostly Cloudy,0,2013-03-07 02:51:00,
10:51 PM,39.0,27.0,62,30.02,10.0,Variable,3.5,-,,,Clear,0,2013-03-07 03:51:00,
11:51 PM,37.9,27.0,65,30.03,10.0,NW,5.8,-,,,Clear,320,2013-03-07 04:51:00,
12:51 AM,37.9,27.0,65,30.03,10.0,Variable,5.8,-,,,Partly Cloudy,0,2013-03-07 05:51:00,
1:51 AM,37.9,27.0,65,30.05,10.0,NW,4.6,-,,,Partly Cloudy,310,2013-03-07 06:51:00,
2:51 AM,37.9,27.0,65,30.05,10.0,NW,5.8,-,,,Partly Cloudy,320,2013-03-07 07:51:00,
3:51 AM,37.0,27.0,67,30.05,10.0,Calm,Calm,-,,,Clear,0,2013-03-07 08:51:00,
4:51 AM,36.0,26.1,67,30.08,10.0,Calm,Calm,-,,,Clear,0,2013-03-07 09:51:00,
5:51 AM,35.1,26.1,70,30.09,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-07 10:51:00,
6:51 AM,32.0,26.1,79,30.13,10.0,Calm,Calm,-,,,Partly Cloudy,0,2013-03-07 11:51:00,
7:51 AM,37.0,27.0,67,30.15,10.0,NW,6.9,-,,,Clear,310,2013-03-07 12:51:00,
8:51 AM,42.8,26.6,53,30.16,10.0,NW,9.2,19.6,,,Partly Cloudy,310,2013-03-07 13:51:00,
9:51 AM,46.0,28.9,51,30.17,10.0,NW,10.4,20.7,,,Scattered Clouds,310,2013-03-07 14:51:00,
10:51 AM,48.0,28.0,46,30.17,10.0,North,8.1,17.3,,,Scattered Clouds,10,2013-03-07 15:51:00,
11:51 AM,48.0,28.0,46,30.16,10.0,WNW,9.2,16.1,,,Mostly Cloudy,300,2013-03-07 16:51:00,
12:51 PM,48.0,28.0,46,30.14,10.0,NNW,9.2,-,,,Mostly Cloudy,340,2013-03-07 17:51:00,
1:51 PM,48.9,27.0,43,30.13,10.0,NW,8.1,25.3,,,Mostly Cloudy,320,2013-03-07 18:51:00,
2:51 PM,48.0,27.0,44,30.12,10.0,Variable,5.8,20.7,,,Scattered Clouds,0,2013-03-07 19:51:00,
3:51 PM,50.0,27.0,41,30.12,10.0,NNW,10.4,20.7,,,Scattered Clouds,340,2013-03-07 20:51:00,
4:51 PM,48.9,27.0,43,30.14,10.0,NW,10.4,16.1,,,Scattered Clouds,320,2013-03-07 21:51:00,
5:51 PM,46.9,26.1,44,30.17,10.0,NNW,8.1,-,,,Scattered Clouds,340,2013-03-07 22:51:00,
6:51 PM,44.1,25.0,47,30.19,10.0,North,3.5,-,,,Partly Cloudy,350,2013-03-07 23:51:00,
7:51 PM,43.0,25.0,49,30.2,10.0,Variable,5.8,-,,,Partly Cloudy,0,2013-03-08 00:51:00,
8:51 PM,42.1,24.1,49,30.22,10.0,Variable,5.8,-,,,Partly Cloudy,0,2013-03-08 01:51:00,
9:51 PM,39.9,23.0,51,30.23,10.0,Variable,3.5,-,,,Partly Cloudy,0,2013-03-08 02:51:00,
